Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,DB pension entitlements,DC pension entitlements,Private businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities
2009:Q1,Millennial,352489,827303,311908,209996,17126,67759,0,64830,155684,474814,237881,234195,2738
2009:Q2,Silent,21540846,23176823,5947443,1154338,3795894,3094307,719928,2286167,6178746,1635976,1248906,266461,120609
2009:Q2,BabyBoom,29802592,36315006,9650002,2055924,4447137,6532136,3444124,3408161,6777522,6512414,5173529,1042945,295940
2009:Q2,GenX,4652272,9564990,4046304,1121739,270155,1439229,580115,472288,1635160,4912718,3851792,1003316,57610
2009:Q2,Millennial,340669,852742,319252,215973,28520,77037,5179,42569,164212,512073,272586,236151,3336
2009:Q3,Silent,21645216,23260399,5777634,1145253,4162519,3086953,736627,2196236,6155177,1615182,1232396,256977,125809
2009:Q3,BabyBoom,30895872,37427878,9603395,2062118,5211018,6600661,3678112,3354775,6917799,6532005,5181357,1036024,314624
2009:Q3,GenX,5151574,10040043,3939782,1104521,672456,1464219,776018,459753,1623295,4888469,3807089,1016765,64615
2009:Q3,Millennial,380574,902164,324870,219018,40849,87061,21150,36994,172223,521590,268608,248945,4037
2009:Q4,Silent,21272412,22873956,5648855,1124079,4145049,3078545,726384,2106097,6044947,1601544,1218597,246959,135988
2009:Q4,BabyBoom,31180860,37652890,9482405,2080681,5400373,6654298,3777788,3296288,6961057,6472030,5112758,1028144,331128
2009:Q4,GenX,5401780,10297598,3937332,1119027,790582,1479739,873081,443720,1654116,4895818,3803634,1022012,70172
2009:Q4,Millennial,428705,997534,364588,236233,46164,96492,31076,30817,192164,568829,306312,257902,4615
2010:Q1,Silent,21207740,22794613,5542213,1106884,4224316,3075181,718706,2077558,6049755,1586873,1197036,229291,160546
2010:Q1,BabyBoom,31972706,38351192,9467291,2088684,5741193,6799804,3878179,3354902,7021139,6378486,4999104,1000537,378845
2010:Q1,GenX,5830817,10691420,3935986,1109919,984338,1545530,970100,521469,1624078,4860603,3765549,1007111,87943
2010:Q1,Millennial,470893,1083639,393525,245215,53907,112712,41403,35844,201033,612746,348928,256117,7701
2010:Q2,Silent,20631734,22194665,5438432,1085243,3838039,3062809,673484,2089183,6007476,1562931,1181427,219604,161900
2010:Q2,BabyBoom,31913893,38188877,9434427,2093269,5345095,6934623,3767062,3491717,7122684,6274984,4886011,994326,394647
2010:Q2,GenX,5733581,10597345,3943770,1097220,805030,1594196,897258,658480,1601391,4863764,3765729,1004298,93737
2010:Q2,Millennial,480074,1158496,428787,255077,51105,124616,38857,48690,211365,678422,409907,260225,8290
2010:Q3,Silent,20694175,22222250,5318071,1071249,4097344,3053109,679136,2071309,5932031,1528075,1163784,212771,151520
2010:Q3,BabyBoom,33165224,39380998,9420258,2102966,5975434,7107882,3964337,3568841,7241280,6215773,4824321,994508,396944
2010:Q3,GenX,6376680,11224772,3907564,1083904,1138514,1662202,1072242,743823,1616523,4848092,3733881,1020614,93597
2010:Q3,Millennial,530388,1256793,452337,262162,63672,139662,57091,55720,226150,726405,442704,275832,7869
2010:Q4,Silent,20938419,22446670,5202272,1054148,4367815,3011267,683188,2058110,6069869,1508251,1119280,225764,163207
2010:Q4,BabyBoom,33806151,39983218,9231630,2098206,6421805,7298268,4123883,3622155,7187272,6177067,4736424,1037183,403460
2010:Q4,GenX,7041561,11890259,3926630,1105014,1383362,1740906,1219205,831834,1683308,4848698,3686284,1065989,96425
2010:Q4,Millennial,573830,1350389,479839,278073,76984,152919,71430,60123,231021,776560,450293,317875,8392
2011:Q1,Silent,20948184,22433908,5065721,1048676,4598898,2964783,685163,2035990,6034677,1485724,1087800,215872,182052
2011:Q1,BabyBoom,34427144,40491687,9076085,2101982,6815375,7408832,4221013,3659448,7208952,6064543,4638544,1018247,407752
2011:Q1,GenX,7495419,12380217,3886741,1127369,1605296,1772459,1311808,907394,1769151,4884799,3724451,1062502,97846
2011:Q1,Millennial,581603,1422682,488224,290213,90382,160171,80433,62794,250465,841079,500966,331689,8424
2011:Q2,Silent,20870418,22314720,4983352,1032078,4574791,2918532,667866,1993614,6144487,1444302,1054316,214386,175600
2011:Q2,BabyBoom,34531584,40537146,8924249,2105668,6789905,7515372,4239293,3655259,7307399,6005561,4582637,1022632,400292
2011:Q2,GenX,7779099,12669110,3955167,1159739,1604493,1799598,1338899,948674,1862541,4890011,3728990,1065670,95351
2011:Q2,Millennial,636713,1517820,527476,311565,97214,167023,84748,60544,269250,881107,522759,350389,7959
2011:Q3,Silent,20307863,21708563,4890934,1040211,4017105,2870625,614507,1965526,6309655,1400699,1022229,213092,165378
2011:Q3,BabyBoom,33834793,39781643,8959195,2111198,5861995,7589810,4025520,3682283,7551642,5946850,4518089,1026540,402221
2011:Q3,GenX,7262159,12180763,3930879,1166628,1127904,1806785,1158706,1016188,1973673,4918604,3741033,1082476,95095
2011:Q3,Millennial,564303,1506433,513736,312593,87787,171095,69494,61628,290101,942130,553221,380066,8843
2011:Q4,Silent,20400803,21753646,4799622,1026212,4203309,2826545,615730,1957552,6324676,1352843,990910,213794,148139
2011:Q4,BabyBoom,34412816,40336497,8835196,2108754,6186292,7713842,4156775,3754681,7580957,5923682,4484210,1036142,403330
2011:Q4,GenX,7835279,12769785,3964153,1182277,1305938,1840351,1282322,1123268,2071475,4934506,3742977,1096673,94856
2011:Q4,Millennial,621941,1608885,540723,327455,101282,179278,82756,68296,309095,986944,567399,409616,9929
2012:Q1,Silent,20602916,21927801,4708065,1005995,4601271,2783967,622536,1922284,6283683,1324885,959085,205255,160545
2012:Q1,BabyBoom,35295227,41076615,8640897,2110087,6886697,7852129,4359500,3767709,7459596,5781388,4352851,1021608,406929
2012:Q1,GenX,8620723,13576936,4018768,1211351,1688785,1880712,1479014,1180543,2117763,4956213,3768223,1091737,96253
2012:Q1,Millennial,676392,1749810,586850,351607,123131,188826,104895,67505,326995,1073418,637114,426441,9863
2012:Q2,Silent,20424955,21710755,4682420,1003644,4475689,2739141,601170,1899328,6309363,1285799,927495,204927,153377
2012:Q2,BabyBoom,35398234,41120127,8724985,2110215,6683663,7949494,4308258,3808656,7534856,5721893,4286923,1028791,406179
2012:Q2,GenX,8718406,13683395,4113591,1217347,1589099,1897136,1437563,1263120,2165538,4964988,3767849,1101008,96131
2012:Q2,Millennial,664425,1797781,602578,357888,127825,194812,101608,70300,342771,1133357,667465,455742,10150
2012:Q3,Silent,20689632,21946380,4672214,998598,4678968,2696400,597426,1897280,6405495,1256748,897462,205175,154111
2012:Q3,BabyBoom,36193275,41926832,8815334,2109984,7059885,8069291,4419565,3898644,7554129,5733557,4289539,1035574,408444
2012:Q3,GenX,9403284,14369612,4240453,1225561,1802501,1925649,1553389,1390748,2231311,4966328,3752030,1117813,96485
2012:Q3,Millennial,734086,1895172,628042,366591,145026,202980,116017,80157,356358,1161086,658641,491891,10554
2012:Q4,Silent,20622332,21829883,4653614,992542,4691530,2653305,581556,1883763,6373572,1207551,868192,206404,132955
